Wavelength,calib_1,calib_2,calib_3,calib_4,calib_5,calib_6,calib_7
2219,-0.001717,0.003435,0.000948,0.000426,0.003833,0.000388,0.000794
2218.5,-0.001909,0.004262,0.001183,0.000929,0.004179,0.000403,0.000353
2218,-0.001373,0.004581,0.002099,0.00249,0.004658,0.00112,0.000659
2217.5,0.000126,0.004239,0.003819,0.00476,0.005263,0.002755,0.00176
2217,0.001522,0.003663,0.00564,0.006577,0.005683,0.004894,0.002871
2216.5,0.001589,0.003542,0.006616,0.006882,0.005526,0.006542,0.00307
2216,0.000516,0.004208,0.006469,0.005789,0.004831,0.006922,0.002199
2215.5,-0.000495,0.005123,0.005582,0.004191,0.003942,0.005987,0.000741
2215,-0.000899,0.005015,0.004287,0.002525,0.002892,0.004122,-0.000968
2214.5,-0.001195,0.002898,0.002602,0.000609,0.001393,0.00176,-0.002896
2214,-0.001781,-0.000783,0.000676,-0.001399,-0.000413,-0.000564,-0.00471
2213.5,-0.002339,-0.004186,-0.000924,-0.002665,-0.001682,-0.002191,-0.005568
2213,-0.002502,-0.005379,-0.001578,-0.002516,-0.001638,-0.002674,-0.004823
2212.5,-0.00234,-0.003762,-0.001113,-0.001203,-0.000346,-0.002072,-0.002791
2212,-0.001971,-0.000459,0.000123,0.000376,0.001493,-0.000796,-0.000602
2211.5,-0.001403,0.002524,0.001569,0.001356,0.003193,0.000628,0.000633
2211,-0.001048,0.003579,0.002684,0.001215,0.004227,0.001581,0.000446
2210.5,-0.001617,0.002414,0.003077,0.000037,0.004196,0.001586,-0.000755
2210,-0.003119,0.000135,0.00262,-0.001277,0.003186,0.000875,-0.001821
2209.5,-0.004604,-0.001696,0.001454,-0.001619,0.002,0.000338,-0.001564
2209,-0.005343,-0.002234,-0.000038,-0.000818,0.001573,0.000612,0.000227
2208.5,-0.005664,-0.001703,-0.001196,0.000143,0.002136,0.001483,0.002493
2208,-0.006091,-0.000785,-0.001262,0.000339,0.00317,0.002419,0.003907
2207.5,-0.006135,0.000159,0.000098,-0.000047,0.004096,0.003325,0.00418
2207,-0.004733,0.001167,0.002446,-0.00015,0.004705,0.004382,0.004154
2206.5,-0.001834,0.002242,0.004887,0.00052,0.005001,0.005467,0.004738
2206,0.001085,0.003114,0.006795,0.001707,0.004981,0.006175,0.005956
2205.5,0.002244,0.003365,0.007962,0.002661,0.004619,0.006215,0.006919
2205,0.00105,0.002678,0.008146,0.002503,0.003878,0.005465,0.006459
2204.5,-0.001521,0.001129,0.007082,0.000845,0.002727,0.003904,0.004035
2204,-0.003762,-0.000638,0.00506,-0.001515,0.001262,0.001853,0.000416
2203.5,-0.004483,-0.001756,0.002932,-0.002997,-0.000238,0.000007,-0.002623
2203,-0.00371,-0.001812,0.001285,-0.002759,-0.001461,-0.001095,-0.003665
2202.5,-0.002343,-0.001118,0.000072,-0.001525,-0.002201,-0.001382,-0.002769
2202,-0.001176,-0.000218,-0.000723,-0.000541,-0.002284,-0.000831,-0.001137
2201.5,-0.000401,0.000674,-0.000629,-0.000132,-0.001543,0.000761,0.000192
2201,-0.00001,0.001493,0.000585,0.000225,-0.000136,0.00303,0.000924
2200.5,-0.000177,0.001829,0.002013,0.00082,0.001228,0.004531,0.000915
2200,-0.000979,0.001074,0.002141,0.001371,0.001734,0.003926,-0.000254
2199.5,-0.002122,-0.000878,0.000361,0.001549,0.001122,0.00159,-0.002742
2199,-0.003268,-0.003279,-0.002484,0.001255,-0.000219,-0.000676,-0.005754
2198.5,-0.004279,-0.004929,-0.004935,0.000561,-0.001669,-0.001434,-0.007819
2198,-0.004857,-0.004989,-0.005954,-0.000127,-0.002695,-0.000594,-0.007845
2197.5,-0.004365,-0.003576,-0.005397,-0.000123,-0.002993,0.001177,-0.005926
2197,-0.002635,-0.001764,-0.00404,0.000754,-0.002659,0.00314,-0.00336
2196.5,-0.000734,-0.000898,-0.00311,0.001613,-0.002165,0.004389,-0.001934
2196,-0.000178,-0.00156,-0.003224,0.001317,-0.001896,0.004048,-0.002659
2195.5,-0.001259,-0.003192,-0.003654,-0.000175,-0.001729,0.002124,-0.004859
2195,-0.002765,-0.004802,-0.003115,-0.001838,-0.001356,-0.00024,-0.006673
2194.5,-0.00355,-0.005886,-0.001382,-0.002819,-0.000907,-0.001735,-0.006685
2194,-0.003852,-0.006507,0.000353,-0.003125,-0.000908,-0.001871,-0.005119
2193.5,-0.004634,-0.00668,0.000979,-0.0031,-0.001608,-0.000945,-0.003359
2193,-0.006031,-0.006176,0.000737,-0.002892,-0.002686,0.000456,-0.002505
2192.5,-0.00706,-0.004994,0.000672,-0.002535,-0.00356,0.001558,-0.002576
2192,-0.006866,-0.003606,0.001227,-0.00202,-0.003694,0.001573,-0.002932
2191.5,-0.005745,-0.002535,0.001852,-0.001104,-0.002638,0.000436,-0.0031
2191,-0.00463,-0.001828,0.001901,0.0005,-0.000264,-0.000725,-0.003008
2190.5,-0.003835,-0.001055,0.00151,0.002606,0.002819,-0.000303,-0.002651
2190,-0.002764,0.00021,0.001466,0.004539,0.005483,0.002356,-0.001888
2189.5,-0.000958,0.001902,0.002251,0.005693,0.006952,0.006141,-0.000746
2189,0.00092,0.003322,0.003302,0.005836,0.00716,0.008749,0.000202
2188.5,0.001498,0.003558,0.003338,0.005022,0.006246,0.008372,0.000187
2188,0.000076,0.002342,0.001699,0.003606,0.004232,0.005317,-0.000835
2187.5,-0.002561,0.000463,-0.00067,0.002213,0.001477,0.001874,-0.001954
2187,-0.004762,-0.000914,-0.001979,0.001353,-0.000957,0.000353,-0.002317
2186.5,-0.005338,-0.001371,-0.001565,0.001054,-0.002068,0.001189,-0.002129
2186,-0.004473,-0.001495,-0.000829,0.001003,-0.002114,0.002855,-0.00224
2185.5,-0.003495,-0.001986,-0.001747,0.000836,-0.002474,0.003491,-0.002873
2185,-0.003691,-0.002773,-0.004634,0.000132,-0.003978,0.002424,-0.003268
2184.5,-0.00502,-0.003123,-0.007711,-0.001325,-0.005679,0.000465,-0.002524
2184,-0.005964,-0.002404,-0.008783,-0.00276,-0.005664,-0.000772,-0.000436
2183.5,-0.005043,-0.000727,-0.007177,-0.002614,-0.003152,-0.00012,0.002334
2183,-0.002494,0.000991,-0.004241,-0.000408,0.000523,0.001979,0.00451
2182.5,-0.000015,0.00163,-0.002168,0.002221,0.003285,0.003632,0.004878
2182,0.001199,0.00083,-0.002108,0.003372,0.004477,0.003403,0.003426
2181.5,0.001514,-0.000623,-0.003161,0.003206,0.005054,0.001904,0.00173
2181,0.001721,-0.0016,-0.003297,0.003214,0.005686,0.000827,0.001443
2180.5,0.001716,-0.001741,-0.001454,0.003548,0.005628,0.000718,0.002262
2180,0.000985,-0.001536,0.001399,0.00275,0.00392,0.00069,0.002199
2179.5,-0.000284,-0.00159,0.00335,0.00021,0.00096,0.000182,0.000052
2179,-0.001507,-0.002372,0.003279,-0.002805,-0.00193,-0.000379,-0.003354
2178.5,-0.002733,-0.004268,0.001539,-0.004893,-0.004023,-0.000855,-0.006466
2178,-0.00438,-0.006933,-0.000555,-0.005789,-0.005354,-0.001856,-0.00842
2177.5,-0.005926,-0.008619,-0.001546,-0.005382,-0.005569,-0.003206,-0.008776
2177,-0.005943,-0.007247,-0.000554,-0.003,-0.003807,-0.003159,-0.006983
2176.5,-0.003995,-0.0029,0.001971,0.001018,-0.000239,-0.000538,-0.003331
2176,-0.001626,0.001513,0.004211,0.004326,0.003323,0.003131,0.000309
2175.5,-0.000677,0.003047,0.004283,0.004719,0.005193,0.005003,0.001914
2175,-0.001321,0.001557,0.001727,0.002583,0.005398,0.003959,0.001113
2174.5,-0.00244,-0.00085,-0.002368,0.000008,0.004906,0.001243,-0.001063
2174,-0.003378,-0.00255,-0.006506,-0.001926,0.003934,-0.001562,-0.003666
2173.5,-0.004459,-0.00353,-0.009704,-0.003767,0.001949,-0.003877,-0.006157
2173,-0.005826,-0.004138,-0.011373,-0.005879,-0.000831,-0.005325,-0.007589
2172.5,-0.006719,-0.004083,-0.011146,-0.007378,-0.002925,-0.00509,-0.006768
2172,-0.006404,-0.003126,-0.009286,-0.007231,-0.002969,-0.002922,-0.003621
2171.5,-0.005288,-0.001854,-0.006728,-0.005541,-0.001173,0.00001,0.000406
2171,-0.004612,-0.001145,-0.004387,-0.003396,0.000906,0.002038,0.003451
2170.5,-0.005196,-0.001261,-0.002604,-0.001974,0.001772,0.002595,0.004212
2170,-0.006614,-0.001718,-0.001146,-0.001686,0.001295,0.002611,0.00231
2169.5,-0.007442,-0.001707,0.00058,-0.001664,0.000839,0.003462,-0.001331
2169,-0.006328,-0.000481,0.003248,-0.000372,0.001926,0.005675,-0.004546
2168.5,-0.003223,0.00209,0.006946,0.002626,0.004525,0.008408,-0.005456
2168,0.000266,0.004882,0.010574,0.005703,0.006807,0.01002,-0.004363
2167.5,0.00213,0.005895,0.012322,0.006659,0.006905,0.009409,-0.003296
2167,0.001693,0.003893,0.01105,0.00497,0.004658,0.006896,-0.003472
2166.5,-0.000141,-0.000294,0.007093,0.001952,0.001409,0.00381,-0.004081
2166,-0.002417,-0.004465,0.001682,-0.00102,-0.001504,0.001256,-0.004004
2165.5,-0.005298,-0.007045,-0.003995,-0.003602,-0.003527,-0.000526,-0.003789
2165,-0.009156,-0.008063,-0.008804,-0.005843,-0.004486,-0.001754,-0.004894
2164.5,-0.013079,-0.008497,-0.0115,-0.007628,-0.004369,-0.002692,-0.007394
2164,-0.015356,-0.009182,-0.011623,-0.009109,-0.00364,-0.003817,-0.009528
2163.5,-0.015287,-0.010097,-0.010195,-0.010614,-0.002963,-0.005557,-0.009569
2163,-0.013574,-0.010174,-0.008576,-0.011629,-0.002416,-0.007262,-0.007355
2162.5,-0.011107,-0.008032,-0.006894,-0.010943,-0.001709,-0.00707,-0.0042
2162,-0.008403,-0.003564,-0.004441,-0.008429,-0.001222,-0.003795,-0.001859
2161.5,-0.006351,0.001214,-0.001561,-0.005799,-0.001919,0.001234,-0.001313
2161,-0.006399,0.003424,-0.000091,-0.004914,-0.003919,0.00485,-0.002182
2160.5,-0.008966,0.001948,-0.001338,-0.005777,-0.005904,0.004871,-0.00314
2160,-0.012068,-0.001156,-0.004067,-0.006538,-0.006383,0.002316,-0.003099
2159.5,-0.012884,-0.002582,-0.005539,-0.005306,-0.005094,0.000381,-0.002195
2159,-0.01077,-0.001171,-0.004428,-0.001805,-0.002728,0.001214,-0.00152
2158.5,-0.0076,0.001227,-0.001766,0.002583,0.000073,0.004196,-0.001842
2158,-0.00505,0.002242,0.000922,0.006107,0.002698,0.007122,-0.002905
2157.5,-0.002966,0.001401,0.00319,0.007778,0.004193,0.008277,-0.003893
2157,-0.000628,-0.00007,0.005174,0.007582,0.003962,0.007336,-0.00411
2156.5,0.001669,-0.000865,0.006668,0.00598,0.002602,0.005136,-0.003315
2156,0.002662,-0.000723,0.007147,0.003236,0.001332,0.002868,-0.001924
2155.5,0.001208,-0.000405,0.006235,-0.00058,0.00064,0.001028,-0.000943
2155,-0.002657,-0.000743,0.003953,-0.004753,0.000113,-0.000912,-0.001252
2154.5,-0.007232,-0.001697,0.00089,-0.007498,-0.00049,-0.003476,-0.002612
2154,-0.009825,-0.002385,-0.001738,-0.007074,-0.000622,-0.005869,-0.003545
2153.5,-0.008678,-0.002141,-0.00265,-0.003486,0.000379,-0.006367,-0.002689
2153,-0.004559,-0.001334,-0.001554,0.001168,0.002358,-0.004227,-0.000448
2152.5,-0.000283,-0.00086,0.00032,0.004279,0.004372,-0.000829,0.00104
2152,0.00165,-0.000967,0.00117,0.004755,0.00556,0.001423,0.000027
2151.5,0.000906,-0.001006,0.00029,0.003512,0.005701,0.001173,-0.002861
2151,-0.001016,-0.000402,-0.001299,0.002241,0.004993,-0.000964,-0.005165
2150.5,-0.002331,0.000528,-0.001962,0.001864,0.003728,-0.003035,-0.005056
2150,-0.002156,0.001067,-0.001021,0.002055,0.002436,-0.003084,-0.002893
2149.5,-0.000787,0.001136,0.000891,0.002006,0.001992,-0.000429,-0.000298
2149,0.000659,0.001301,0.002654,0.001382,0.002981,0.003633,0.00157
2148.5,0.001058,0.001831,0.003434,0.000506,0.004834,0.006429,0.002376
2148,0.000223,0.002283,0.002927,-0.000043,0.00607,0.006052,0.002029
2147.5,-0.00091,0.002156,0.001445,0.000177,0.005747,0.003119,0.000688
2147,-0.001211,0.001548,-0.000074,0.001243,0.004397,-0.000059,-0.00083
2146.5,-0.000441,0.000933,-0.00057,0.002644,0.003191,-0.001889,-0.001482
2146,0.000698,0.00051,0.000241,0.003555,0.002562,-0.002588,-0.001004
2145.5,0.001432,0.000078,0.001597,0.003648,0.00216,-0.003066,-0.000059
2145,0.001414,-0.000676,0.002344,0.00339,0.001722,-0.003604,0.000524
2144.5,0.000455,-0.001948,0.001755,0.003234,0.001185,-0.004019,0.000265
2144,-0.001538,-0.00354,-0.00009,0.002927,0.000223,-0.004272,-0.000818
2143.5,-0.003953,-0.004522,-0.002289,0.002185,-0.001364,-0.004139,-0.001906
2143,-0.005202,-0.00364,-0.003455,0.001752,-0.002751,-0.002817,-0.001566
2142.5,-0.00398,-0.000697,-0.002709,0.002765,-0.002656,0.000129,0.000815
2142,-0.000966,0.002607,-0.000683,0.004953,-0.001162,0.003524,0.003818
2141.5,0.001389,0.004013,0.000925,0.006486,0.000082,0.005257,0.005201
2141,0.001204,0.002923,0.001061,0.00602,-0.000016,0.004406,0.004393
2140.5,-0.000904,0.000879,0.000292,0.004275,-0.0005,0.00221,0.002993
2140,-0.002588,-0.000254,-0.000078,0.003108,0.00034,0.000722,0.002673
2139.5,-0.002364,-0.00012,0.000485,0.003454,0.002669,0.000831,0.003408
2139,-0.000896,0.000416,0.001566,0.00478,0.00505,0.0019,0.004236
2138.5,0.000202,0.000726,0.002619,0.006117,0.006252,0.002842,0.004734
2138,0.000039,0.000843,0.003265,0.006753,0.006056,0.003022,0.004818
2137.5,-0.001262,0.000738,0.00305,0.006189,0.004518,0.002342,0.003898
2137,-0.003135,0.000073,0.001778,0.004362,0.001702,0.001086,0.001498
2136.5,-0.004795,-0.001035,0.000201,0.002066,-0.001544,-0.000126,-0.001456
2136,-0.005396,-0.001693,-0.000425,0.000438,-0.003621,-0.000643,-0.003143
2135.5,-0.00474,-0.001194,0.000266,-0.000199,-0.003638,-0.000269,-0.002866
2135,-0.003731,-0.000028,0.001392,-0.000437,-0.002288,0.000712,-0.001749
2134.5,-0.003535,0.00054,0.002039,-0.000655,-0.000869,0.001993,-0.001175
2134,-0.004234,-0.000116,0.002255,-0.000504,0.000083,0.003402,-0.001264
2133.5,-0.004733,-0.001338,0.002534,0.000291,0.000815,0.004628,-0.001246
2133,-0.004038,-0.001945,0.002946,0.001285,0.001582,0.005189,-0.000679
2132.5,-0.002258,-0.00143,0.003207,0.001866,0.002417,0.004891,0.000232
2132,-0.000332,-0.000338,0.003172,0.002031,0.003382,0.004089,0.001176
2131.5,0.00092,0.000409,0.002904,0.002202,0.004494,0.003301,0.002054
2131,0.001312,0.000422,0.00252,0.002582,0.005452,0.00274,0.002784
2130.5,0.001095,0.000042,0.002223,0.002996,0.00579,0.002353,0.003097
2130,0.000534,-0.000196,0.002182,0.003189,0.005354,0.002086,0.002685
2129.5,-0.000281,-0.000154,0.002152,0.002981,0.004439,0.001918,0.001524
2129,-0.001314,-0.000054,0.001635,0.002323,0.00349,0.001769,0.000067
2128.5,-0.002347,-0.000052,0.000705,0.001497,0.002818,0.001641,-0.000943
2128,-0.003003,-0.000067,0.000278,0.001085,0.002531,0.001705,-0.001025
2127.5,-0.003062,-0.00002,0.001021,0.001467,0.002554,0.002021,-0.000383
2127,-0.002675,-0.00001,0.002319,0.002396,0.002728,0.002281,0.00029
2126.5,-0.002231,-0.000152,0.00286,0.003232,0.002968,0.002124,0.000476
2126,-0.002084,-0.000401,0.002103,0.003468,0.003255,0.001648,0.000215
2125.5,-0.002424,-0.00061,0.000651,0.002895,0.003427,0.001267,-0.000168
2125,-0.003197,-0.000667,-0.000719,0.001513,0.003155,0.00109,-0.000539
2124.5,-0.004001,-0.000526,-0.001751,-0.000356,0.002303,0.000811,-0.001019
2124,-0.00426,-0.000231,-0.002378,-0.002006,0.001175,0.000297,-0.001712
2123.5,-0.003756,0.000024,-0.002363,-0.002739,0.000251,-0.000063,-0.002464
2123,-0.002907,0.000013,-0.001578,-0.002403,-0.00025,0.000176,-0.002862
2122.5,-0.002348,-0.000242,-0.000341,-0.001395,-0.000408,0.000939,-0.002523
2122,-0.002335,-0.000467,0.000791,-0.000238,-0.000306,0.001683,-0.001516
2121.5,-0.002687,-0.000536,0.001413,0.000658,0.000074,0.001913,-0.000517
2121,-0.003132,-0.000665,0.001392,0.001018,0.000698,0.001502,-0.000316
2120.5,-0.003364,-0.000969,0.000921,0.00088,0.001389,0.00071,-0.000998
2120,-0.002953,-0.001057,0.000565,0.000745,0.001968,0.000052,-0.001739
2119.5,-0.001688,-0.000448,0.000895,0.001147,0.002401,-0.000021,-0.001588
2119,-0.000087,0.000637,0.001828,0.001978,0.002758,0.000474,-0.000431
2118.5,0.000843,0.001337,0.002599,0.002555,0.003093,0.001082,0.000962
2118,0.000568,0.001097,0.002639,0.00244,0.003358,0.001417,0.001747
2117.5,-0.000477,0.000271,0.002248,0.001883,0.003402,0.001464,0.001702
2117,-0.001474,-0.000454,0.002126,0.001342,0.003097,0.001282,0.001157
2116.5,-0.00205,-0.000881,0.002448,0.000901,0.002518,0.000755,0.000496
2116,-0.002411,-0.001293,0.002687,0.00039,0.00196,-0.000012,-0.000126
2115.5,-0.002884,-0.001803,0.002278,-0.000154,0.00168,-0.000359,-0.000704
2115,-0.003519,-0.002112,0.001218,-0.000425,0.00169,0.000367,-0.001204
2114.5,-0.00406,-0.001912,0.000081,-0.000159,0.001849,0.001924,-0.001507
2114,-0.004147,-0.001255,-0.000399,0.000607,0.002063,0.003261,-0.001512
2113.5,-0.003623,-0.000443,0.000117,0.001516,0.002311,0.003584,-0.001261
2113,-0.0027,0.000242,0.00118,0.002025,0.002515,0.00303,-0.000957
2112.5,-0.001806,0.000607,0.001716,0.001749,0.002495,0.002206,-0.000841
2112,-0.001274,0.00051,0.000894,0.000799,0.002079,0.001476,-0.001017
2111.5,-0.00125,-0.000101,-0.001085,-0.000302,0.001214,0.000811,-0.001457
2111,-0.001819,-0.001143,-0.003168,-0.00114,0.000036,0.000035,-0.002132
2110.5,-0.002889,-0.002361,-0.004331,-0.001631,-0.001078,-0.000983,-0.003002
2110,-0.003923,-0.003318,-0.004225,-0.001717,-0.001655,-0.002137,-0.003821
2109.5,-0.004152,-0.003493,-0.00317,-0.001201,-0.001481,-0.002962,-0.004152
2109,-0.003287,-0.00269,-0.001819,-0.000161,-0.000835,-0.002971,-0.003753
2108.5,-0.001847,-0.00135,-0.000774,0.000781,-0.00021,-0.002245,-0.002871
2108,-0.000619,-0.000253,-0.000222,0.001066,0.000191,-0.001402,-0.001942
2107.5,0.000045,0.000223,0.000105,0.000926,0.000553,-0.000814,-0.001039
2107,0.000256,0.000386,0.000503,0.001073,0.001034,-0.000159,0.00011
2106.5,0.000174,0.0007,0.000901,0.001702,0.001486,0.000968,0.001535
2106,-0.000123,0.001229,0.001084,0.00221,0.001635,0.002281,0.002726
2105.5,-0.000516,0.001693,0.001107,0.001969,0.001377,0.003003,0.003092
2105,-0.000886,0.001821,0.001182,0.001009,0.000766,0.002748,0.002475
2104.5,-0.001262,0.001415,0.001231,-0.000163,-0.000112,0.001842,0.001097
2104,-0.001727,0.000333,0.000948,-0.001091,-0.001059,0.000819,-0.000715
2103.5,-0.002192,-0.001268,0.000331,-0.001533,-0.001633,-0.000045,-0.002477
2103,-0.002424,-0.002746,-0.000198,-0.001426,-0.001396,-0.000645,-0.003482
2102.5,-0.002295,-0.003373,-0.000269,-0.000943,-0.000397,-0.000845,-0.003241
2102,-0.001892,-0.00298,0.000158,-0.000418,0.000739,-0.000612,-0.002055
2101.5,-0.001449,-0.002055,0.001003,-0.000002,0.001334,-0.000201,-0.000857
2101,-0.00127,-0.001287,0.002096,0.000455,0.001225,-0.000019,-0.000417
2100.5,-0.001594,-0.001174,0.002906,0.001022,0.000799,-0.000257,-0.000757
2100,-0.002346,-0.001842,0.002788,0.001379,0.000564,-0.000689,-0.001273
2099.5,-0.003048,-0.002849,0.001846,0.001213,0.000774,-0.000844,-0.001213
2099,-0.003166,-0.003281,0.001127,0.000815,0.00134,-0.000429,-0.000135
2098.5,-0.002611,-0.002525,0.00149,0.000917,0.001902,0.000346,0.001692
2098,-0.001831,-0.001082,0.002523,0.001786,0.001959,0.000837,0.003184
2097.5,-0.001459,-0.000209,0.002989,0.002738,0.001158,0.000434,0.003094
2097,-0.001889,-0.000549,0.002173,0.002727,-0.000355,-0.000931,0.001093
2096.5,-0.003021,-0.001459,0.000432,0.001401,-0.001867,-0.002626,-0.001797
2096,-0.004213,-0.001895,-0.001316,-0.000489,-0.00253,-0.003641,-0.003956
2095.5,-0.004641,-0.001597,-0.00219,-0.001737,-0.002007,-0.003287,-0.004401
2095,-0.003973,-0.00108,-0.001658,-0.001688,-0.000715,-0.001729,-0.003374
2094.5,-0.002707,-0.000752,0.000091,-0.000707,0.00057,0.000175,-0.001907
2094,-0.001667,-0.000522,0.002013,0.000272,0.001372,0.001691,-0.000877
2093.5,-0.001228,-0.000189,0.002966,0.000604,0.001825,0.002767,-0.000366
2093,-0.00116,0.000212,0.002805,0.000399,0.002399,0.0037,0.000152
2092.5,-0.001116,0.000539,0.002378,0.000246,0.003354,0.004482,0.001046
2092,-0.000992,0.000786,0.002374,0.000566,0.004429,0.004841,0.002046
2091.5,-0.000849,0.001108,0.002566,0.001241,0.005042,0.00482,0.002614
2091,-0.000764,0.001611,0.002318,0.001792,0.004797,0.004787,0.002584
2090.5,-0.000871,0.002106,0.001425,0.001803,0.003797,0.004711,0.002163
2090,-0.001332,0.002075,0.000146,0.001177,0.002553,0.003954,0.001399
2089.5,-0.002101,0.00113,-0.001225,0.000115,0.001642,0.002171,0.000111
2089,-0.002845,-0.000376,-0.00247,-0.001011,0.00136,0.000134,-0.001535
2088.5,-0.003237,-0.001476,-0.003324,-0.001798,0.001557,-0.000883,-0.002816
2088,-0.003248,-0.001557,-0.003617,-0.001955,0.001781,-0.00045,-0.003105
2087.5,-0.003007,-0.001019,-0.003411,-0.001437,0.001749,0.00069,-0.00246
2087,-0.002499,-0.000675,-0.002804,-0.000455,0.001674,0.001615,-0.001352
2086.5,-0.001639,-0.000755,-0.001756,0.000632,0.001935,0.002085,-0.000122
2086,-0.00067,-0.000879,-0.000348,0.0015,0.002425,0.002351,0.000942
2085.5,-0.000243,-0.000805,0.000995,0.002025,0.002527,0.002526,0.001326
2085,-0.000885,-0.000638,0.001864,0.002329,0.00187,0.002453,0.000608
2084.5,-0.002424,-0.000358,0.002327,0.002606,0.000849,0.00197,-0.000909
2084,-0.00403,0.000268,0.002751,0.002866,0.000151,0.001052,-0.002273
2083.5,-0.004857,0.001145,0.003223,0.00287,-0.000046,-0.00016,-0.002711
2083,-0.004611,0.001723,0.003442,0.002415,-0.000127,-0.001351,-0.002196
2082.5,-0.003611,0.001687,0.003152,0.00161,-0.000435,-0.002171,-0.001228
2082,-0.002477,0.001373,0.002415,0.000784,-0.000935,-0.00254,-0.000325
2081.5,-0.001779,0.001214,0.001491,0.000156,-0.001365,-0.002665,0.000221
2081,-0.001757,0.001147,0.000742,-0.000241,-0.001412,-0.002604,0.000379
2080.5,-0.002202,0.000916,0.0006,-0.000316,-0.000778,-0.001996,0.000341
2080,-0.002612,0.000624,0.001276,0.000139,0.000551,-0.000507,0.000365
2079.5,-0.00261,0.000555,0.002424,0.001088,0.002044,0.001467,0.000513
2079,-0.00226,0.000638,0.003319,0.001953,0.002915,0.002831,0.000546
2078.5,-0.001969,0.000535,0.003451,0.001963,0.002719,0.002632,0.000083
2078,-0.002106,0.000149,0.0028,0.000837,0.00153,0.000893,-0.001096
2077.5,-0.002704,-0.000306,0.001611,-0.000887,-0.000302,-0.001388,-0.002745
2077,-0.003436,-0.000693,0.000199,-0.002223,-0.002217,-0.002985,-0.004082
2076.5,-0.003873,-0.001019,-0.00106,-0.002431,-0.003427,-0.003252,-0.004259
2076,-0.003825,-0.001138,-0.001874,-0.001507,-0.003383,-0.002373,-0.003121
2075.5,-0.003458,-0.000734,-0.00219,-0.000079,-0.002334,-0.000921,-0.001368
2075,-0.002987,0.000307,-0.002004,0.001218,-0.001006,0.000744,0.000175
2074.5,-0.002311,0.001687,-0.00115,0.0023,0.000288,0.00251,0.001242
2074,-0.001194,0.002871,0.000312,0.003442,0.001691,0.004044,0.001909
2073.5,0.000175,0.003437,0.001612,0.004622,0.002915,0.004731,0.002085
2073,0.001135,0.003302,0.001785,0.005351,0.003093,0.004351,0.001656
2072.5,0.001266,0.00276,0.000849,0.005348,0.001921,0.003531,0.000896
2072,0.00085,0.002173,-0.000067,0.004992,0.00036,0.003102,0.00016
2071.5,0.000293,0.001498,-0.000089,0.004744,-0.000399,0.003079,-0.000741
2071,-0.00057,0.000358,0.000395,0.004372,-0.000229,0.002757,-0.002232
2070.5,-0.002047,-0.00119,0.000474,0.003319,0.00026,0.001894,-0.003946
2070,-0.003584,-0.002242,0.000026,0.001781,0.000882,0.001265,-0.004659
2069.5,-0.003957,-0.001893,-0.000283,0.000753,0.001917,0.001706,-0.003603
2069,-0.002667,-0.000382,-0.000101,0.000819,0.00313,0.003,-0.001393
